fb_internal_id,fb_published_date,fb_title,fb_link,fb_description,likes,shares,comments,consumptions
301552756599088_1325049230916097,2017-04-06 20:30:00+02,Gracias fracaso porque ahora soy un experto - La Mente es Maravillosa,https://lamenteesmaravillosa.com/gracias-fracaso-porque-ahora-soy-un-experto/,"El fracaso no es un fin, si no un paso intermedio hacia la consecución de nuestras metas. Hay que aprender a gestionarlo y no verlo como algo negativo, si no todo lo contrario.",1459,675,10,2834
301552756599088_1325232177564469,2017-04-06 22:14:32+02,"Me gustan los amigos que respetan tiempo, silencio y espacio",http://lamenteesmaravillosa.com/me-gustan-los-amigos-que-respetan-tiempo-silencio-y-espacio/,"Mis mejores amigos, mis compañeros de alegrías y tristezas, saben compartir mis silencios, respetan mis espacios, y nuestra amistad, no caduca con el tiempo. Mis mejores amigos viven en el lado más auténtico de mi corazón.",9658,5390,120,16205
301552756599088_1325061527581534,2017-04-06 23:59:00+02,Qué placer que me importen solo a los que yo les importo - La Mente es Maravillosa,https://lamenteesmaravillosa.com/placer-me-importen-solo-los-les-importo/,Es un placer que les importemos a las personas que valen la pena. Que esas personas nos importen de la misma forma a nosotros es un placer aún mayor.,5161,2424,41,10270
301552756599088_1325058027581884,2017-04-07 02:00:00+02,La depresión aumentó en un 18% en el mundo. ¿Por qué estamos cada vez más más tristes? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-depresion-aumento-18-mundo-estamos-vez-mas-mas-tristes/,"La depresión ha crecido en el mundo, paralelamente con la incertidumbre de las sociedades, las crisis económicas y la soledad de los individuos",1104,972,55,8265
301552756599088_1325887130832307,2017-04-07 14:31:00+02,Tenemos diferentes culturas pero un mismo corazón,https://lamenteesmaravillosa.com/tenemos-diferentes-culturas-corazon/,"La diferentes culturas nos aportan aprendizaje, nuevos puntos de vista y riqueza emocional. ¿Cómo podemos reconciliarnos con lo desconocido?",433,178,2,1296
301552756599088_1325886794165674,2017-04-07 16:30:00+02,3 beneficios de implementar programas de salud y bienestar para las empresas - La Mente es Maravillosa,https://lamenteesmaravillosa.com/3-beneficios-implementar-programas-salud-bienestar-las-empresas/,"Los programas de salud y bienestar para las empresas reportan unos beneficios considerables a tener en cuenta, también a nivel económico.",136,59,2,712
301552756599088_1325887954165558,2017-04-07 18:30:00+02,La lluvia también es hermosa,https://lamenteesmaravillosa.com/la-lluvia-tambien-hermosa/,"La lluvia, a menudo, tiene el inusitado poder de relajar nuestros sentidos y la mente. Nos embriaga con su petrichor y renueva la atmósfera.",847,309,22,1926
301552756599088_1325889907498696,2017-04-07 20:30:00+02,Pensar en ti no es egoísta - La Mente es Maravillosa,https://lamenteesmaravillosa.com/pensar-en-ti-no-es-egoista/,"Cuando decimos que pensamos en nosotros, las personas que nos rodean nos pueden tachar de ser egoístas. Pero, ¿Qué significa ser egoísta?",1793,888,10,6031
301552756599088_1326303924123961,2017-04-07 22:00:00+02,7 señales de madurez emocional - La Mente Es Maravillosa,http://lamenteesmaravillosa.com/7-senales-madurez-emocional/,"Cuando se trata de madurez emocional, la edad tiene poco que ver. Tener madurez emocional significa que has aprendido a aceptar y a fluir en la vida.",3415,2058,24,17128
301552756599088_1325886290832391,2017-04-07 23:59:00+02,Amistad es también estar separados sin que nada cambie - La Mente es Maravillosa,https://lamenteesmaravillosa.com/amistad-tambien-estar-separados-sin-nada-cambie/,"La amistad no sabe de plazos, de obligaciones o chantajes. La verdadera amistad se instala en el corazón y se mantiene viva a pesar de las distancias.",11266,7955,399,24594
301552756599088_1325888664165487,2017-04-08 02:00:00+02,¿Cómo recuperar una relación de pareja que no debió terminar? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/reconquistar-ex-pareja-despues-haber-terminado/,"Muchas veces es posible volver tras una ruptura amorosa, cuando hay amor de por medio. Pero es necesario respetar tus propios tiempos y los de tu ex pareja",983,369,28,22209
301552756599088_1327189064035447,2017-04-08 14:30:00+02,¿Qué puedes hacer por ti? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/que-puedes-hacer-por-ti/,"Tus necesidades importan. Si no te valoras, y no te cuidas, puedes estar saboteándote, porque eres la única persona con la que siempre puedes contar.",1099,522,7,6257
301552756599088_1327189680702052,2017-04-08 16:30:00+02,¿Conoces el síndrome de Jerusalén? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/conoces-sindrome-jerusalen/,El síndrome de Jerusalén es una enfermedad psíquica que afecta a los turistas que visitan Jerusalén y a las personas que allí habitan.,946,467,75,21832
301552756599088_1327190844035269,2017-04-08 18:30:00+02,Vivir de espaldas al cambio: la ilusión de permanencia - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-ilusion-de-permanencia-pensar-que-las-cosas-son-eternas/,"La ilusión de permanencia es creer que lo que poseemos durará para siempre. Esto hace que nos apeguemos fácilmente a las cosas y que en consecuencia, acabemos sufriendo demasiado.",482,198,4,2116
